Date,Open,High,Low,Close
20210306,48899.23,49147.22,47257.53,48912.38
20210307,48918.68,51384.37,48918.68,51206.69
20210308,51174.12,52314.07,49506.05,52246.52
20210309,52272.97,54824.12,51981.83,54824.12
20210310,54824.01,57258.25,53290.89,56008.55
20210311,55963.18,58091.06,54484.59,57805.12
20210312,57821.22,57996.62,55376.65,57332.09
20210313,57343.37,61683.86,56217.97,61243.09
20210314,61221.13,61597.92,59302.32,59302.32
20210315,59267.43,60540.99,55393.16,55907.2
20210316,55840.79,56833.18,53555.03,56804.9
20210317,56825.83,58969.82,54528.63,58870.89
20210318,58893.08,60116.25,54253.58,57858.92
20210319,57850.44,59498.38,56643.7,58346.65
20210320,58332.26,60031.29,58213.3,58313.64
20210321,58309.91,58767.9,56005.62,57523.42
20210322,57517.89,58471.48,54288.16,54529.14
20210323,54511.66,55985.44,53470.7,54738.95
20210324,54710.49,57262.38,52514.33,52774.27
20210325,52726.75,53392.39,50856.57,51704.16
20210326,51683.01,55137.31,51579.86,55137.31
20210327,55137.57,56568.21,54242.91,55973.51
20210328,55974.94,56610.31,55071.11,55950.75
20210329,55947.9,58342.1,55139.34,57750.2
20210330,57750.13,59447.22,57251.55,58917.69
20210331,58930.28,59930.03,57726.42,58918.83
20210401,58926.56,59586.07,58505.28,59095.81
20210402,59098.88,60267.19,58869.28,59384.31
20210403,59397.41,60110.27,57603.89,57603.89
20210404,57604.84,58913.75,57168.68,58758.55
20210405,58760.88,59891.3,57694.82,59057.88
20210406,59171.93,59479.58,57646.81,58192.36
20210407,58186.51,58731.14,55604.02,56048.94
20210408,56099.91,58338.74,55879.09,58323.95
20210409,58326.56,58937.05,57807.86,58245.0
20210410,58253.78,61276.66,58038.71,59793.23
20210411,59846.23,60790.55,59289.8,60204.96
20210412,60175.95,61253.04,59589.88,59893.45
20210413,59890.02,63742.29,59869.96,63503.46
20210414,63523.75,64863.1,61554.8,63109.7
20210415,63075.2,63821.67,62208.96,63314.01
20210416,63258.5,63594.72,60222.53,61572.79
20210417,61529.92,62572.18,60361.35,60683.82
20210418,60701.89,61057.46,52829.54,56216.18
20210419,56191.59,57520.05,54368.59,55724.27
20210420,55681.79,57062.15,53448.05,56473.03
20210421,56471.13,56757.97,53695.47,53906.09
20210422,53857.11,55410.23,50583.81,51762.27
20210423,51739.81,52120.79,47714.66,51093.65
20210424,51143.23,51167.56,48805.29,50050.87
20210425,50052.83,50506.02,47159.48,49004.25
20210426,49077.79,54288.0,48852.8,54021.75
20210427,54030.3,55416.96,53319.19,55033.12
20210428,55036.64,56227.21,53887.92,54824.7
20210429,54858.09,55115.84,52418.03,53555.11
20210430,53568.66,57900.72,53129.6,57750.18
20210501,57714.66,58448.34,57052.27,57828.05
20210502,57825.86,57902.59,56141.91,56631.08
20210503,56620.27,58973.31,56590.87,57200.29
20210504,57214.18,57214.18,53191.43,53333.54
20210505,53252.16,57911.36,52969.05,57424.01
20210506,57441.31,58363.32,55382.51,56396.52
20210507,56413.95,58606.63,55321.85,57356.4
20210508,57352.77,59464.61,56975.21,58803.78
20210509,58877.39,59210.88,56482.0,58232.32
20210510,58250.87,59519.36,54071.46,55859.8
20210511,55847.24,56872.54,54608.65,56704.57
20210512,56714.53,57939.36,49150.54,49150.54
20210513,49735.43,51330.84,46980.02,49716.19
20210514,49682.98,51438.12,48868.58,49880.54
20210515,49855.5,50639.66,46664.14,46760.19
20210516,46716.64,49720.04,43963.35,46456.06
20210517,46415.9,46623.56,42207.29,43537.51
20210518,43488.06,45812.46,42367.83,42909.4
20210519,42944.98,43546.12,30681.5,37002.44
20210520,36753.67,42462.98,35050.62,40782.74
20210521,40596.95,42172.17,33616.45,37304.69
20210522,37371.03,38831.05,35383.68,37536.63
20210523,37531.45,38289.22,31227.34,34770.58
20210524,34700.36,39835.14,34551.08,38705.98
20210525,38795.78,39776.35,36581.43,38402.22
20210526,38392.62,40782.08,37905.84,39294.2
20210527,39316.89,40379.62,37247.9,38436.97
20210528,38507.08,38856.97,34779.04,35697.61
20210529,35684.16,37234.5,33693.93,34616.07
20210530,34607.41,36400.67,33520.74,35678.13
20210531,35658.59,37468.25,34241.95,37332.86
20210601,37293.79,37896.73,35787.09,36684.93
20210602,36699.92,38231.34,35966.31,37575.18
20210603,37599.41,39478.95,37243.97,39208.77
20210604,39242.48,39242.48,35717.72,36894.41
20210605,36880.16,37917.71,34900.41,35551.96
20210606,35538.61,36436.42,35304.58,35862.38
20210607,35835.27,36790.57,33480.64,33560.71
20210608,33589.52,34017.39,31114.44,33472.63
20210609,33416.98,37537.37,32475.87,37345.12
20210610,37389.52,38334.32,35847.59,36702.6
20210611,36697.03,37608.7,36044.45,37334.4
20210612,37340.14,37408.93,34728.19,35552.52
20210613,35555.79,39322.78,34864.11,39097.86
20210614,39016.97,40978.36,38757.29,40218.48
20210615,40427.17,41295.27,39609.47,40406.27
20210616,40168.69,40516.78,38176.04,38347.06
20210617,38341.42,39513.67,37439.68,38053.5
20210618,38099.48,38187.26,35255.86,35787.25
20210619,35854.53,36457.8,34933.06,35615.87
20210620,35563.14,36059.48,33432.07,35698.3
20210621,35641.14,35721.64,31295.94,31676.69
20210622,31622.38,33292.45,28893.62,32505.66
20210623,32515.71,34753.41,31772.63,33723.03
20210624,33682.8,35228.85,32385.21,34662.44
20210625,34659.11,35487.25,31350.88,31637.78
20210626,31594.66,32637.59,30184.5,32186.28
20210627,32287.52,34656.13,32071.76,34649.64
20210628,34679.12,35219.89,33902.07,34434.34
20210629,34475.56,36542.11,34252.48,35867.78
20210630,35908.39,36074.76,34086.15,35040.84
20210701,35035.98,35035.98,32883.78,33572.12
20210702,33549.6,33939.59,32770.68,33897.05
20210703,33854.42,34909.26,33402.7,34668.55
20210704,34665.57,35937.57,34396.48,35287.78
20210705,35284.34,35284.34,33213.66,33746.0
20210706,33723.51,35038.54,33599.92,34235.2
20210707,34225.68,34997.66,33839.29,33855.33
20210708,33889.61,33907.91,32133.18,32877.37
20210709,32861.67,34042.29,32318.88,33798.01
20210710,33811.24,34209.07,33116.01,33520.52
20210711,33509.08,34584.7,33346.74,34240.19
20210712,34254.02,34592.16,32697.31,33155.85
20210713,33125.47,33327.1,32261.42,32702.03
20210714,32723.85,33061.4,31639.12,32822.35
20210715,32827.88,33159.64,31175.71,31780.73
20210716,31841.55,32218.41,31100.67,31421.54
20210717,31397.31,31935.95,31223.99,31533.07
20210718,31533.88,32399.0,31215.49,31796.81
20210719,31800.01,31885.86,30563.73,30817.83
20210720,30838.29,31006.19,29360.96,29807.35
20210721,29796.29,32752.33,29526.18,32110.69
20210722,32138.87,32576.4,31745.3,32313.11
20210723,32305.96,33581.55,32057.89,33581.55
20210724,33593.73,34490.39,33424.86,34292.45
20210725,34290.29,35364.93,33881.84,35350.19
20210726,35384.03,40499.68,35287.31,37337.54
20210727,37276.04,39406.94,36441.73,39406.94
20210728,39503.19,40816.07,38862.44,39995.91
20210729,39995.45,40593.07,39352.06,40008.42
20210730,40027.48,42235.55,38397.36,42235.55
20210731,42196.3,42231.45,41110.83,41626.2
20210801,41460.84,42541.68,39540.94,39974.89
20210802,39907.26,40419.18,38746.35,39201.95
20210803,39178.4,39750.03,37782.05,38152.98
20210804,38213.33,39952.3,37589.16,39747.5
20210805,39744.52,41341.93,37458.0,40869.55
20210806,40865.87,43271.66,39932.18,42816.5
20210807,42832.8,44689.86,42618.57,44555.8
20210808,44574.44,45282.35,43331.91,43798.12
20210809,43791.93,46456.83,42848.69,46365.4
20210810,46280.85,46637.99,44705.55,45585.03
20210811,45599.7,46735.63,45351.71,45593.64
20210812,45576.88,46228.91,43861.45,44428.29
20210813,44439.69,47831.98,44282.42,47793.32
20210814,47810.69,48098.68,46177.63,47096.95
20210815,47096.67,47357.11,45579.59,47047.0
20210816,47019.96,47998.1,45700.32,46004.48
20210817,45936.46,47139.57,44512.42,44695.36
20210818,44686.75,45952.06,44364.03,44801.19
20210819,44741.88,46970.76,43998.32,46717.58
20210820,46723.12,49342.15,46650.71,49339.18
20210821,49327.07,49717.02,48312.2,48905.49
20210822,48869.11,49471.61,48199.94,49321.65
20210823,49291.68,50482.08,49074.61,49546.15
20210824,49562.35,49878.77,47687.12,47706.12
20210825,47727.26,49202.88,47163.61,48960.79
20210826,49002.64,49347.58,46405.78,46942.22
20210827,46894.55,49112.79,46394.28,49058.67
20210828,49072.59,49283.5,48499.24,48902.4
20210829,48911.25,49644.11,47925.86,48829.83
20210830,48834.85,48925.61,46950.27,47054.98
20210831,47024.34,48189.55,46750.09,47166.69
20210901,47099.77,49111.09,46562.44,48847.03
20210902,48807.85,50343.42,48652.32,49327.72
20210903,49288.25,50982.27,48386.09,50025.38
20210904,50009.32,50545.58,49548.78,49944.62
20210905,49937.86,51868.68,49538.6,51753.41
20210906,51769.0,52700.94,51053.68,52633.54
20210907,52660.48,52853.77,43285.21,46811.13
20210908,46827.76,47334.05,44561.39,46091.39
20210909,45774.74,47261.95,45669.74,46391.42
20210910,46396.66,47031.74,44344.48,44883.91
20210911,44869.84,45969.29,44818.27,45201.46
20210912,45206.63,46364.88,44790.46,46063.27
20210913,46057.21,46598.68,43591.32,44963.07
20210914,44960.05,47218.12,44752.33,47092.49
20210915,47098.0,48450.47,46773.33,48176.35
20210916,48158.91,48486.83,47079.56,47783.36
20210917,47771.0,48160.92,46832.52,47267.52
20210918,47273.53,48791.78,47087.29,48278.36
20210919,48268.86,48328.37,46919.8,47260.22
20210920,47261.41,47328.2,42598.91,42843.8
20210921,43012.23,43607.61,39787.61,40693.68
20210922,40677.95,43978.62,40625.63,43574.51
20210923,43560.3,44942.18,43109.34,44895.1
20210924,44894.3,45080.49,40936.56,42839.75
20210925,42840.89,42996.26,41759.92,42716.59
20210926,42721.63,43919.3,40848.46,43208.54
20210927,43234.18,44313.25,42190.63,42235.73
20210928,42200.9,42775.14,40931.66,41034.54
20210929,41064.98,42545.26,40829.67,41564.36
20210930,41551.27,44092.6,41444.58,43790.89
20211001,43816.74,48436.01,43320.02,48116.94
20211002,48137.47,48282.06,47465.5,47711.49
20211003,47680.03,49130.69,47157.29,48199.95
20211004,48208.91,49456.78,47045.0,49112.9
20211005,49174.96,51839.98,49072.84,51514.81
20211006,51486.66,55568.46,50488.19,55361.45
20211007,55338.62,55338.62,53525.47,53805.98
20211008,53802.14,55922.98,53688.05,53967.85
20211009,53929.78,55397.95,53735.14,54968.22
20211010,54952.82,56401.3,54264.26,54771.58
20211011,54734.12,57793.04,54519.77,57484.79
20211012,57526.83,57627.88,54477.97,56041.06
20211013,56038.26,57688.66,54370.97,57401.1
20211014,57372.83,58478.73,56957.07,57321.52
20211015,57345.9,62757.13,56868.14,61593.95
20211016,61609.53,62274.48,60206.12,60892.18
20211017,60887.65,61645.52,59164.47,61553.62
20211018,61548.8,62614.66,60012.76,62026.08
20211019,62043.16,64434.54,61622.93,64261.99
20211020,64284.59,66930.39,63610.68,65992.84
20211021,66002.23,66600.55,62117.41,62210.17
20211022,62237.89,63715.02,60122.8,60692.27
20211023,60694.63,61743.88,59826.52,61393.62
20211024,61368.34,61505.8,59643.34,60930.84
20211025,60893.93,63729.32,60691.8,63039.82
20211026,63032.76,63229.03,59991.16,60363.79
20211027,60352.0,61435.18,58208.19,58482.39
20211028,58470.73,62128.63,58206.92,60622.14
20211029,60624.87,62927.61,60329.96,62227.96
20211030,62239.36,62330.14,60918.39,61888.83
20211031,61850.49,62406.17,60074.33,61318.96
20211101,61320.45,62419.0,59695.18,61004.41
20211102,60963.25,64242.79,60673.05,63226.4
20211103,63254.34,63516.94,61184.24,62970.05
20211104,62941.8,63123.29,60799.66,61452.23
20211105,61460.08,62541.47,60844.61,61125.68
20211106,61068.88,61590.68,60163.78,61527.48
20211107,61554.92,63326.99,61432.49,63326.99
20211108,63344.07,67673.74,63344.07,67566.83
20211109,67549.73,68530.34,66382.06,66971.83
20211110,66953.34,68789.62,63208.11,64995.23
20211111,64978.89,65579.02,64180.49,64949.96
20211112,64863.98,65460.82,62333.91,64155.94
20211113,64158.12,64915.68,63303.73,64469.53
20211114,64455.37,65495.18,63647.81,65466.84
20211115,65521.29,66281.57,63548.14,63557.87
20211116,63721.2,63721.2,59016.34,60161.25
20211117,60139.62,60823.61,58515.41,60368.01
20211118,60360.14,60948.5,56550.79,56942.14
20211119,56896.13,58351.11,55705.18,58119.58
20211120,58115.08,59859.88,57469.73,59697.2
20211121,59730.51,60004.43,58618.93,58730.48
20211122,58706.85,59266.36,55679.84,56289.29
20211123,56304.55,57875.52,55632.76,57569.07
20211124,57565.85,57803.07,55964.22,56280.43
20211125,57165.42,59367.97,57146.68,57274.68
20211126,58960.29,59183.48,53569.77,53569.77
20211127,53736.43,55329.26,53668.36,54815.08
20211128,54813.02,57393.84,53576.73,57248.46
20211129,57291.91,58872.88,56792.53,57806.57
20211130,57830.11,59113.4,56057.28,57005.43
20211201,56907.96,59041.68,56553.08,57229.83
20211202,57217.37,57349.23,55895.13,56477.82
20211203,56509.16,57482.17,52496.59,53598.25
20211204,53727.88,53904.68,42874.62,49200.7
20211205,49201.52,49768.15,47857.5,49368.85
20211206,49413.48,50929.52,47281.04,50582.62
20211207,50581.83,51934.78,50175.81,50700.09
20211208,50667.65,51171.38,48765.99,50504.8
20211209,50450.08,50797.16,47358.35,47672.12
20211210,47642.14,50015.25,47023.7,47243.3
20211211,47264.63,49458.21,46942.35,49362.51
20211212,49354.86,50724.87,48725.85,50098.34
20211213,50114.74,50205.0,45894.85,46737.48
20211214,46709.82,48431.4,46424.5,46612.63
20211215,48379.75,49473.96,46671.96,48896.72
20211216,48900.46,49425.57,47529.88,47665.43
20211217,47653.73,48004.89,45618.21,46202.14
20211218,46219.25,47313.83,45598.44,46848.78
20211219,46853.87,48089.66,46502.95,46707.02
20211220,46707.06,47401.72,45579.81,46880.28
20211221,46886.08,49300.92,46698.77,48936.61
20211222,48937.1,49544.8,48450.94,48628.51
20211223,48626.34,51332.34,48065.84,50784.54
20211224,50806.05,51814.03,50514.5,50822.2
20211225,50854.92,51176.6,50236.71,50429.86
20211226,50428.69,51196.38,49623.11,50809.52
20211227,50802.61,51956.33,50499.47,50640.42
20211228,50679.86,50679.86,47414.21,47588.86
20211229,47623.87,48119.74,46201.5,46444.71
20211230,46490.61,47879.96,46060.31,47178.12
20211231,47169.37,48472.53,45819.95,46306.45
20220101,46311.75,47827.31,46288.48,47686.81
20220102,47680.93,47881.41,46856.94,47345.22
20220103,47343.54,47510.73,45835.96,46458.12
20220104,46458.85,47406.55,45752.46,45897.57
20220105,45899.36,46929.05,42798.22,43569.0
20220106,43565.51,43748.72,42645.54,43160.93
20220107,43153.57,43153.57,41077.45,41557.9
20220108,41561.46,42228.94,40672.28,41733.94
20220109,41734.73,42663.95,41338.16,41911.6
20220110,41910.23,42199.48,39796.57,41821.26
20220111,41819.51,43001.16,41407.75,42735.86
20220112,42742.18,44135.37,42528.99,43949.1
20220113,43946.74,44278.42,42447.04,42591.57
20220114,42598.87,43346.69,41982.62,43099.7
20220115,43101.9,43724.67,42669.04,43177.4
20220116,43172.04,43436.81,42691.02,43113.88
20220117,43118.12,43179.39,41680.32,42250.55
20220118,42250.07,42534.4,41392.21,42375.63
20220119,42374.04,42478.3,41242.91,41744.33
20220120,41744.03,43413.02,40672.82,40680.42
20220121,40699.61,41060.53,35791.43,36457.32
20220122,36471.59,36688.81,34349.25,35030.25
20220123,35047.36,36433.31,34784.97,36276.8
20220124,36275.73,37247.52,33184.06,36654.33
20220125,36654.8,37444.57,35779.43,36954.0
20220126,36950.52,38825.41,36374.91,36852.12
20220127,36841.88,37148.32,35629.28,37138.23
20220128,37128.45,37952.88,36211.11,37784.33
20220129,37780.71,38576.26,37406.47,38138.18
20220130,38151.92,38266.34,37437.71,37917.6
20220131,37920.28,38647.26,36733.57,38483.12
20220201,38481.77,39115.13,38113.66,38743.27
20220202,38743.71,38834.62,36832.73,36952.98
20220203,36944.8,37154.6,36375.54,37154.6
20220204,37149.27,41527.79,37093.63,41500.88
20220205,41501.48,41847.16,41038.1,41441.16
20220206,41441.12,42500.79,41244.91,42412.43
20220207,42406.78,44401.86,41748.16,43840.29
20220208,43854.65,45293.87,42807.84,44118.45
20220209,44096.7,44727.8,43232.97,44338.8
20220210,44347.8,45661.17,43402.81,43565.11
20220211,43571.13,43810.83,42114.54,42407.94
20220212,42412.3,42992.55,41852.57,42244.47
20220213,42236.57,42693.05,41950.94,42197.52
20220214,42157.4,42775.78,41681.96,42586.92
20220215,42586.46,44667.22,42491.04,44575.2
20220216,44578.28,44578.28,43456.69,43961.86
20220217,43937.07,44132.97,40249.37,40538.01
20220218,40552.13,40929.15,39637.62,40030.98
20220219,40026.02,40418.88,39713.06,40122.16
20220220,40118.1,40119.89,38112.81,38431.38
20220221,38423.21,39394.44,36950.48,37075.28
20220222,37068.77,38359.86,36488.93,38286.03
20220223,38285.28,39122.39,37201.82,37296.57
20220224,37278.57,38968.84,34459.22,38332.61
20220225,38333.75,39630.32,38111.34,39214.22
20220226,39213.08,40005.35,38702.54,39105.15
20220227,39098.7,39778.94,37268.98,37709.79
20220228,37706.0,43760.46,37518.21,43193.23
20220301,43194.5,44793.6,42952.59,44354.64
20220302,44357.62,45077.58,43432.85,43924.12
20220303,43925.2,44021.58,41914.75,42451.79
20220304,42458.14,42479.61,38805.85,39137.61
20220305,39148.45,39566.34,38777.04,39400.59
20220306,39404.2,39640.18,38211.65,38419.98
20220307,38429.3,39430.23,37260.2,38062.04
20220308,38059.9,39304.44,37957.39,38737.27
20220309,38742.82,42465.67,38706.09,41982.93
20220310,41974.07,42004.73,38832.94,39437.46
20220311,39439.97,40081.68,38347.43,38794.97
20220312,38794.46,39308.6,38772.54,38904.01
20220313,38884.73,39209.35,37728.14,37849.66
20220314,37846.32,39742.5,37680.73,39666.75
20220315,39664.25,39794.63,38310.21,39338.79
20220316,39335.57,41465.45,39022.35,41143.93
20220317,41140.84,41287.54,40662.87,40951.38
20220318,40944.84,42195.75,40302.4,41801.16
20220319,41794.65,42316.55,41602.67,42190.65
20220320,42191.41,42241.16,41004.76,41247.82
20220321,41246.13,41454.41,40668.04,41078.0
20220322,41074.11,43124.71,40948.28,42358.81
20220323,42364.38,42893.51,41877.51,42892.96
20220324,42886.65,44131.86,42726.16,43960.93
20220325,43964.55,44999.49,43706.29,44348.73
20220326,44349.86,44736.0,44166.27,44500.83
20220327,44505.36,46827.55,44437.29,46820.49
20220328,46821.85,48086.84,46690.2,47128.0
20220329,47100.44,48022.29,47100.44,47465.73
20220330,47456.9,47655.15,46746.21,47062.66
20220331,47062.15,47512.03,45390.54,45538.68
20220401,45554.16,46616.24,44403.14,46281.64
20220402,46285.5,47028.28,45782.51,45868.95
20220403,45859.13,47313.48,45634.11,46453.57
20220404,46445.27,46791.09,45235.82,46622.68
20220405,46624.51,47106.14,45544.81,45555.99
20220406,45544.36,45544.36,43193.95,43206.74
20220407,43207.5,43860.7,42899.91,43503.85
20220408,43505.14,43903.02,42183.29,42287.66
20220409,42282.08,42786.82,42183.25,42782.14
20220410,42781.09,43376.38,42021.21,42207.67
20220411,42201.04,42424.59,39373.06,39521.9
20220412,39533.71,40617.59,39388.33,40127.18
20220413,40123.57,41430.05,39712.75,41166.73
20220414,41160.22,41451.48,39695.75,39935.52
20220415,39939.4,40617.72,39866.83,40553.46
20220416,40552.32,40633.68,40078.43,40424.48
20220417,40417.78,40570.73,39620.89,39716.95
20220418,39721.2,40986.32,38696.19,40826.21
20220419,40828.18,41672.96,40618.63,41502.75
20220420,41501.75,42126.3,40961.1,41374.38
20220421,41371.52,42893.58,40063.83,40527.36
20220422,40525.86,40777.76,39315.42,39740.32
20220423,39738.72,39935.86,39352.2,39486.73
20220424,39478.38,39845.93,39233.54,39469.29
20220425,39472.61,40491.75,38338.38,40458.31
20220426,40448.42,40713.89,37884.98,38117.46
20220427,38120.3,39397.92,37997.31,39241.12
20220428,39241.43,40269.46,38941.42,39773.83
20220429,39768.62,39887.27,38235.54,38609.82
20220430,38605.86,38771.21,37697.94,37714.88
20220501,37713.27,38627.86,37585.79,38469.09
20220502,38472.19,39074.97,38156.56,38529.33
20220503,38528.11,38630.0,37585.62,37750.45
20220504,37748.01,39902.95,37732.06,39698.37
20220505,39695.75,39789.28,35856.52,36575.14
20220506,36573.18,36624.36,35482.13,36040.92
20220507,36042.5,36129.93,34940.82,35501.95
20220508,35502.94,35502.94,33878.96,34059.27
20220509,34060.02,34222.07,30296.95,30296.95
20220510,30273.65,32596.31,29944.8,31022.91
20220511,31016.18,32013.4,28170.41,28936.36
20220512,28936.73,30032.44,26350.49,29047.75
20220513,29030.91,30924.8,28782.33,29283.1
20220514,29285.64,30192.8,28702.91,30101.27
20220515,30098.59,31308.19,29527.74,31305.11
20220516,31304.38,31305.34,29251.88,29862.92
20220517,29862.41,30694.49,29570.3,30425.86
20220518,30424.48,30618.72,28720.27,28720.27
20220519,28720.36,30430.75,28708.96,30314.33
20220520,30311.12,30664.98,28793.61,29200.74
20220521,29199.86,29588.87,29027.39,29432.23
20220522,29432.47,30425.86,29275.18,30323.72
20220523,30309.4,30590.59,28975.56,29098.91
20220524,29101.12,29774.36,28786.59,29655.59
20220525,29653.13,30157.79,29384.95,29562.36
20220526,29564.78,29834.16,28261.91,29267.22
20220527,29251.14,29346.94,28326.61,28627.57
20220528,28622.62,28814.9,28554.57,28814.9
20220529,29019.87,29498.01,28841.11,29445.96
20220530,29443.37,31949.63,29303.57,31726.39
20220531,31723.87,32249.86,31286.15,31792.31
20220601,31792.55,31957.29,29501.59,29799.08
20220602,29794.89,30604.73,29652.71,30467.49
20220603,30467.81,30633.04,29375.69,29704.39
20220604,29706.14,29930.56,29500.01,29832.91
20220605,29835.12,30117.74,29574.45,29906.66
20220606,29910.28,31693.29,29894.19,31370.67
20220607,31371.74,31489.68,29311.68,31155.48
20220608,31151.48,31253.69,29944.4,30214.36
20220609,30215.28,30609.31,30020.27,30112.0
20220610,30110.33,30245.81,28978.15,29083.8
20220611,29084.67,29401.92,28236.21,28360.81
20220612,28373.51,28502.69,26762.65,26762.65
20220613,26737.58,26795.59,22141.26,22487.39
20220614,22487.99,23018.95,20950.82,22206.79
20220615,22196.73,22642.67,20178.38,22572.84
20220616,22576.3,22868.92,20265.23,20381.65
20220617,20385.72,21243.31,20326.52,20471.48
20220618,20473.43,20736.04,17708.62,19017.64
20220619,19010.9,20683.82,18067.15,20553.27
20220620,20553.37,20913.32,19689.17,20599.54
20220621,20594.29,21620.63,20415.06,20710.6
20220622,20719.41,20835.75,19848.08,19987.03
20220623,19986.61,21135.76,19950.12,21085.88
20220624,21084.65,21472.92,20777.51,21231.66
20220625,21233.61,21520.91,20964.59,21502.34
20220626,21496.49,21783.72,21016.27,21027.29
20220627,21028.24,21478.09,20620.2,20735.48
20220628,20731.54,21164.42,20228.81,20280.63
20220629,20281.17,20364.16,19937.79,20104.02
20220630,20108.31,20141.16,18729.66,19784.73
20220701,19820.47,20632.67,19073.71,19269.37
20220702,19274.84,19371.75,19027.08,19242.26
20220703,19242.1,19558.27,18966.95,19297.08
20220704,19297.31,20258.75,19063.07,20231.26
20220705,20225.35,20635.47,19341.23,20190.12
20220706,20194.62,20595.53,19823.51,20548.25
20220707,20547.81,21771.82,20296.1,21637.59
20220708,21637.15,22314.94,21257.45,21731.12
20220709,21716.83,21877.14,21445.96,21592.21
20220710,21591.08,21591.08,20727.12,20860.45
20220711,20856.35,20856.35,19924.54,19970.56
20220712,19970.47,20043.45,19308.53,19323.91
20220713,19325.97,20223.05,18999.95,20212.07
20220714,20211.47,20789.89,19689.26,20569.92
20220715,20573.16,21138.24,20397.0,20836.33
20220716,20834.1,21514.4,20518.9,21190.32
20220717,21195.04,21600.64,20778.18,20779.34
20220718,20781.91,22633.03,20781.91,22485.69
20220719,22467.85,23666.96,21683.41,23389.43
20220720,23393.19,24196.82,23009.95,23231.73
20220721,23233.2,23388.32,22431.15,23164.63
20220722,23163.75,23671.93,22603.42,22714.98
20220723,22706.98,22977.21,22002.91,22465.48
20220724,22465.51,22974.0,22306.84,22609.16
20220725,22607.16,22649.12,21361.64,21361.7
20220726,21361.12,21361.12,20776.82,21239.75
20220727,21244.17,22986.53,21070.81,22930.55
20220728,22933.64,24110.47,22722.27,23843.89
20220729,23845.21,24294.79,23481.17,23804.63
20220730,23796.82,24572.58,23580.51,23656.21
20220731,23652.07,24121.64,23275.7,23336.9
20220801,23336.72,23464.79,22890.8,23314.2
20220802,23308.43,23415.04,22710.08,22978.12
20220803,22981.3,23578.65,22747.84,22846.51
20220804,22848.21,23198.01,22485.7,22630.96
20220805,22626.83,23422.83,22612.18,23289.31
20220806,23291.42,23326.56,22961.28,22961.28
20220807,22963.51,23359.01,22894.56,23175.89
20220808,23179.53,24203.69,23176.55,23809.49
20220809,23811.48,23898.62,22982.0,23164.32
20220810,23162.9,24127.41,22771.52,23947.64
20220811,23948.35,24822.63,23901.0,23957.53
20220812,23957.2,24412.57,23657.27,24402.82
20220813,24402.19,24860.05,24346.12,24424.07
20220814,24429.06,24974.91,24206.26,24319.33
20220815,24318.32,25135.59,23839.78,24136.97
20220816,24126.14,24228.42,23733.5,23883.29
20220817,23881.32,24407.06,23243.35,23336.0
20220818,23341.04,23563.83,23177.6,23212.74
20220819,23213.31,23213.31,20868.85,20877.55
20220820,20872.84,21350.81,20856.73,21166.06
20220821,21160.39,21668.85,21103.2,21534.12
20220822,21531.46,21531.46,20939.18,21398.91
20220823,21401.04,21646.2,20955.14,21528.09
20220824,21526.46,21783.08,21195.01,21395.02
20220825,21395.46,21789.64,21362.44,21600.9
20220826,21596.09,21804.91,20199.48,20260.02
20220827,20262.48,20340.78,19890.52,20041.74
20220828,20041.04,20139.05,19616.81,19616.81
20220829,19615.15,20357.46,19600.79,20297.99
20220830,20298.61,20542.64,19617.64,19796.81
20220831,19799.58,20420.99,19799.58,20049.76
20220901,20050.5,20198.39,19653.97,20127.14
20220902,20126.07,20401.57,19814.77,19969.77
20220903,19969.72,20037.01,19698.36,19832.09
20220904,19832.47,19999.69,19636.82,19986.71
20220905,19988.79,20031.16,19673.05,19812.37
20220906,19817.72,20155.27,18800.17,18837.67
20220907,18837.68,19427.17,18644.47,19290.32
20220908,19289.94,19417.35,19076.71,19329.83
20220909,19328.14,21439.41,19310.96,21381.15
20220910,21376.91,21760.28,21168.72,21680.54
20220911,21678.54,21770.55,21406.95,21769.26
20220912,21770.15,22439.18,21603.9,22370.45
20220913,22371.48,22673.82,20062.67,20296.71
20220914,20184.55,20467.2,19793.4,20241.09
20220915,20242.29,20318.17,19636.73,19701.21
20220916,19704.01,19870.63,19400.08,19772.58
20220917,19777.03,20162.53,19777.03,20127.58
20220918,20127.23,20127.23,19387.49,19419.51
20220919,19418.57,19639.48,18390.32,19544.13
20220920,19545.59,19602.46,18813.46,18890.79
20220921,18891.28,19674.63,18290.31,18547.4
20220922,18534.65,19456.91,18415.59,19413.55
20220923,19412.4,19464.67,18617.55,19297.64
20220924,19296.99,19310.2,18861.97,18937.01
20220925,18936.31,19134.73,18696.47,18802.1
20220926,18803.9,19274.87,18721.29,19222.67
20220927,19221.84,20338.46,18915.67,19110.55
20220928,19104.62,19688.34,18553.3,19426.72
20220929,19427.78,19589.27,18924.35,19573.05
20220930,19573.43,20109.85,19265.66,19431.79
20221001,19431.11,19471.15,19231.08,19312.1
20221002,19311.85,19370.31,18970.62,19044.11
20221003,19044.07,19653.54,19025.23,19623.58
20221004,19623.58,20380.34,19523.84,20336.84
20221005,20335.9,20343.75,19801.8,20160.72
20221006,20161.04,20408.39,19900.09,19955.44
20221007,19957.56,20041.09,19395.79,19546.85
20221008,19546.33,19601.7,19299.41,19416.57
